title,summary_impact,json,link
Bic\ : Khởi công dự án trọng điểm nâng tầm nông sản Trà Vinh,"Khởi công dự án nâng tầm nông sản Trà Vinh có thể cải thiện khả năng sản xuất và giá trị sản phẩm, tác động tích cực đến định giá DCF.","{
  ""title"": ""Bic: Khởi công dự án trọng điểm nâng tầm nông sản Trà Vinh"",
  ""summary_impact"": ""Khởi công dự án nâng tầm nông sản Trà Vinh có thể cải thiện khả năng sản xuất và giá trị sản phẩm, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Bic khởi công dự án trọng điểm nâng tầm nông sản Trà Vinh"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/bic.html
BIC: Tổng Công ty cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam - BIC - Tin tức và sự kiện,Không có thông tin cụ thể về các yếu tố định giá DCF trong bài viết.,"{
  ""title"": ""Tổng Công ty cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam - BIC - Tin tức và sự kiện"",
  ""summary_impact"": ""Không có thông tin cụ thể về các yếu tố định giá DCF trong bài viết."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://finance.vietstock.vn/BIC/tin-tuc-su-kien.htm
Bảo hiểm BIDV “tiết lộ” kế hoạch đầu tư sang Lào năm 2015,"Kế hoạch đầu tư mở rộng thị trường Lào và tăng trưởng doanh thu tại đây làm tăng kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Bảo hiểm BIDV “tiết lộ” kế hoạch đầu tư sang Lào năm 2015"",
  ""summary_impact"": ""Kế hoạch đầu tư mở rộng thị trường Lào và tăng trưởng doanh thu tại đây làm tăng kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu phí bảo hiểm gốc tăng trưởng trung bình 38%/năm"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần nhờ vị thế cạnh tranh tại Lào""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""Rủi ro tỷ giá khi xuất khẩu sang Lào"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Thành lập chi nhánh tại Pakse và mở rộng hoạt động"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/tai-chinh-ngan-hang/bao-hiem-bidv-tiet-lo-ke-hoach-dau-tu-sang-lao-nam-2015-20150303074439961.chn
BIC ra mắt website bảo hiểm mới,"Ra mắt website mới đánh dấu bước tiến trong chuyển đổi số, tối ưu hóa trải nghiệm khách hàng và quy trình bảo hiểm, tác động tích cực đến định giá DCF.","{
  ""title"": ""BIC ra mắt website bảo hiểm mới"",
  ""summary_impact"": ""Ra mắt website mới đánh dấu bước tiến trong chuyển đổi số, tối ưu hóa trải nghiệm khách hàng và quy trình bảo hiểm, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-ra-mat-website-bao-hiem-moi-post374932.html
BIC nhận chuyển giao hệ thống quản trị nội bộ hiện đại từ BIDV,"Chuyển giao hệ thống B.One giúp BIC nâng cao hiệu quả hoạt động, tiết kiệm chi phí và minh bạch hóa quản lý, tác động tích cực đến định giá DCF do cải thiện dòng tiền và giảm chi phí.","{
  ""title"": ""BIC nhận chuyển giao hệ thống quản trị nội bộ hiện đại từ BIDV"",
  ""summary_impact"": ""Chuyển giao hệ thống B.One giúp BIC nâng cao hiệu quả hoạt động, tiết kiệm chi phí và minh bạch hóa quản lý, tác động tích cực đến định giá DCF do cải thiện dòng tiền và giảm chi phí."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-nhan-chuyen-giao-he-thong-quan-tri-noi-bo-hien-dai-tu-bidv-post379536.html
BIC lần thứ 9 liên tiếp lọt vào Top 500 doanh nghiệp có lợi nhuận tốt nhất Việt Nam,"BIC's profitability and expansion into new markets enhance future cash flows, positively impacting DCF model.","{
  ""title"": ""BIC lần thứ 9 liên tiếp lọt vào Top 500 doanh nghiệp có lợi nhuận tốt nhất Việt Nam"",
  ""summary_impact"": ""BIC's profitability and expansion into new markets enhance future cash flows, positively impacting DCF model."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://thitruongtaichinhtiente.vn/bic-lan-thu-9-lien-tiep-lot-vao-top-500-doanh-nghiep-co-loi-nhuan-tot-nhat-viet-nam-70552.html
Lợi nhuận hợp nhất 6 tháng đầu năm của BIC tăng trưởng gần 20%,"Kết quả kinh doanh tích cực của BIC với lợi nhuận tăng 20% và vị thế thị trường tăng giúp cải thiện kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Lợi nhuận hợp nhất 6 tháng đầu năm của BIC tăng trưởng gần 20%"",
  ""summary_impact"": ""Kết quả kinh doanh tích cực của BIC với lợi nhuận tăng 20% và vị thế thị trường tăng giúp cải thiện kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tăng trưởng 20% lợi nhuận hợp nhất"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Tăng cường các dự án công nghệ thông tin"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/loi-nhuan-hop-nhat-6-thang-dau-nam-cua-bic-tang-truong-gan-20-post373648.html
6 tháng đầu năm 2025: Lợi nhuận hợp nhất của BIC tăng trưởng gần 20%,"Tăng trưởng lợi nhuận hợp nhất 20% và vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc thúc đẩy kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""6 tháng đầu năm 2025: Lợi nhuận hợp nhất của BIC tăng trưởng gần 20%"",
  ""summary_impact"": ""Tăng trưởng lợi nhuận hợp nhất 20% và vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc thúc đẩy kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Gần 20% tăng trưởng doanh thu"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://giaoduc.net.vn/6-thang-dau-nam-2025-loi-nhuan-hop-nhat-cua-bic-tang-truong-gan-20-post253330.gd
"Bảo hiểm BIDV (BIC) bầu Chủ tịch và CEO mới, sắp tăng vốn lên 2.020 tỷ đồng","Kế hoạch tăng vốn 2.020 tỷ đồng và cam kết cổ tức 15% bằng tiền mặt, cùng với lợi nhuận vượt mục tiêu năm 2024, thúc đẩy kỳ vọng dòng tiền và định giá DCF.","{
  ""title"": ""Bảo hiểm BIDV (BIC) bầu Chủ tịch và CEO mới, sắp tăng vốn lên 2.020 tỷ đồng"",
  ""summary_impact"": ""Kế hoạch tăng vốn 2.020 tỷ đồng và cam kết cổ tức 15% bằng tiền mặt, cùng với lợi nhuận vượt mục tiêu năm 2024, thúc đẩy kỳ vọng dòng tiền và định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận hợp nhất trước thuế năm 2024 đạt 650 tỷ đồng, vượt 8% kế hoạch, cổ tức 15% bằng tiền mặt"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Vị trí top 5 thị phần, tăng 1 bậc so với năm 2023""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""Có rủi ro tỷ giá khi xuất khẩu sang EU"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://baodautu.vn/bao-hiem-bidv-bic-bau-chu-tich-va-ceo-moi-sap-tang-von-len-2020-ty-dong-d280501.html
BIC vào Top 10 công ty bảo hiểm nộp ngân sách lớn nhất Việt Nam,"BIC đạt kết quả kinh doanh tích cực với doanh thu tăng 10% và lợi nhuận tăng 14% năm 2024, khẳng định vị thế dẫn đầu thị trường bảo hiểm phi nhân thọ, góp phần lớn vào ngân sách nhà nước.","{
  ""title"": ""BIC vào Top 10 công ty bảo hiểm nộp ngân sách lớn nhất Việt Nam"",
  ""summary_impact"": ""BIC đạt kết quả kinh doanh tích cực với doanh thu tăng 10% và lợi nhuận tăng 14% năm 2024, khẳng định vị thế dẫn đầu thị trường bảo hiểm phi nhân thọ, góp phần lớn vào ngân sách nhà nước."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu phí bảo hiểm của BIC đạt 5.100 tỷ đồng năm 2024, tăng 10% so với 2023, duy trì vị trí Top 5 thị trường bảo hiểm phi nhân thọ."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""BIC duy trì thị phần cao nhờ hiệu quả kinh doanh và tăng trưởng bền vững.""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn."",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://tienphong.vn/bic-vao-top-10-cong-ty-bao-hiem-nop-ngan-sach-lon-nhat-viet-nam-post1768315.tpo
BIC lọt Top 50 công ty niêm yết tốt nhất do Forbes Việt Nam bình chọn,"BIC được vinh danh trong Top 50 công ty niêm yết tốt nhất năm 2025, minh chứng cho hiệu quả kinh doanh và chiến lược phát triển bền vững, làm tăng kỳ vọng về dòng tiền và định giá DCF.","{
  ""title"": ""BIC lọt Top 50 công ty niêm yết tốt nhất do Forbes Việt Nam bình chọn"",
  ""summary_impact"": ""BIC được vinh danh trong Top 50 công ty niêm yết tốt nhất năm 2025, minh chứng cho hiệu quả kinh doanh và chiến lược phát triển bền vững, làm tăng kỳ vọng về dòng tiền và định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm năm 2024 đạt gần 5.100 tỷ đồng"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://thuonghieucongluan.com.vn/bic-lot-top-50-cong-ty-niem-yet-tot-nhat-do-forbes-viet-nam-binh-chon-a269650.html
Năm 2025: BIC vươn mình bứt phá hướng tới kỷ niệm 20 năm thành lập,"BIC đạt doanh thu tăng 10% năm 2024, giữ vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc, nhưng đối mặt với thách thức từ bão Yagi, giải ngân vốn đầu tư công thấp và yêu cầu pháp lý mới.","{
  ""title"": ""Năm 2025: BIC vươn mình bứt phá hướng tới kỷ niệm 20 năm thành lập"",
  ""summary_impact"": ""BIC đạt doanh thu tăng 10% năm 2024, giữ vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc, nhưng đối mặt với thách thức từ bão Yagi, giải ngân vốn đầu tư công thấp và yêu cầu pháp lý mới."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm Công ty mẹ BIC năm qua đạt gần 5.100 tỷ đồng, tăng trưởng khoảng 10% so với năm trước"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng lên vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao ảnh hưởng chi phí vốn"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""Yêu cầu, sửa đổi từ Luật Kinh doanh bảo hiểm, Luật Các tổ chức tín dụng..."",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://kiemsat.vn/nam-2025-bic-vuon-minh-but-pha-huong-toi-ky-niem-20-nam-thanh-lap-70062.html
Tổng doanh thu phí bảo hiểm của BIC tăng 10%,"Tăng trưởng doanh thu phí bảo hiểm 10% và mục tiêu 5.600 tỷ đồng năm 2025 thúc đẩy kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""Tổng doanh thu phí bảo hiểm của BIC tăng 10%"",
  ""summary_impact"": ""Tăng trưởng doanh thu phí bảo hiểm 10% và mục tiêu 5.600 tỷ đồng năm 2025 thúc đẩy kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm của BIC dự kiến tăng 10% năm 2025"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://bnews.vn/tong-doanh-thu-phi-bao-hiem-cua-bic-tang-10/372900.html
Lợi nhuận hợp nhất năm 2024 của BIC đạt hơn 650 tỷ đồng,Lợi nhuận tăng trưởng 15% so với năm 2023 và thành tích kinh doanh tích cực tại thị trường bảo hiểm phi nhân thọ tạo động lực tích cực cho định giá DCF.,"{
  ""title"": ""Lợi nhuận hợp nhất năm 2024 của BIC đạt hơn 650 tỷ đồng"",
  ""summary_impact"": ""Lợi nhuận tăng trưởng 15% so với năm 2023 và thành tích kinh doanh tích cực tại thị trường bảo hiểm phi nhân thọ tạo động lực tích cực cho định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng lợi nhuận hợp nhất năm 2024 đạt hơn 650 tỷ đồng, tăng trưởng gần 15% so với năm 2023"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://thitruongtaichinhtiente.vn/loi-nhuan-hop-nhat-nam-2024-cua-bic-dat-hon-650-ty-dong-65186.html
BIC đứng trong Top 10 công ty bảo hiểm nộp ngân sách lớn nhất Việt Nam,"Kết quả kinh doanh tích cực của BIC trong năm 2024 và 6 tháng đầu năm 2025 thúc đẩy kỳ vọng tăng trưởng doanh thu và lợi nhuận, tác động tích cực đến định giá DCF.","{
  ""title"": ""BIC đứng trong Top 10 công ty bảo hiểm nộp ngân sách lớn nhất Việt Nam"",
  ""summary_impact"": ""Kết quả kinh doanh tích cực của BIC trong năm 2024 và 6 tháng đầu năm 2025 thúc đẩy kỳ vọng tăng trưởng doanh thu và lợi nhuận, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm của Công ty mẹ BIC đạt gần 5.100 tỷ đồng, tăng trưởng khoảng 10% so với năm 2023"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Giữ vững vị trí thứ 5 về thị phần doanh thu phí bảo hiểm gốc""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bic-dung-trong-top-10-cong-ty-bao-hiem-nop-ngan-sach-lon-nhat-viet-nam-post374674.html
